Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
RegNetX_400MF,CIFAR-10,Set_4,True,"['stage3.stage3_block6.block.conv2', 'stage3.stage3_block6.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_5,True,"['stage4.stage4_block0.block.conv2', 'stage4.stage4_block0.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_6,True,"['stage4.stage4_block1.block.conv2', 'stage4.stage4_block1.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_7,True,"['stage4.stage4_block2.block.conv2', 'stage4.stage4_block2.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_8,True,"['stage4.stage4_block3.block.conv2', 'stage4.stage4_block3.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_9,True,"['stage4.stage4_block4.block.conv2', 'stage4.stage4_block4.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_10,True,"['stage4.stage4_block5.block.conv2', 'stage4.stage4_block5.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_11,True,"['stage4.stage4_block6.block.conv2', 'stage4.stage4_block6.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_12,True,"['stage4.stage4_block7.block.conv2', 'stage4.stage4_block7.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_13,True,"['stage4.stage4_block8.block.conv2', 'stage4.stage4_block8.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_14,True,"['stage4.stage4_block9.block.conv2', 'stage4.stage4_block9.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_15,True,"['stage4.stage4_block10.block.conv2', 'stage4.stage4_block10.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Set_16,True,"['stage4.stage4_block11.block.conv2', 'stage4.stage4_block11.block.conv3']",,,,
RegNetX_400MF,CIFAR-10,Dynamic_Region_All_Combined,True,"[['stage3.stage3_block2.block.conv2', 'stage3.stage3_block2.block.conv3'], ['stage3.stage3_block3.block.conv2', 'stage3.stage3_block3.block.conv3'], ['stage3.stage3_block4.block.conv2', 'stage3.stage3_block4.block.conv3'], ['stage3.stage3_block5.block.conv2', 'stage3.stage3_block5.block.conv3'], ['stage3.stage3_block6.block.conv2', 'stage3.stage3_block6.block.conv3'], ['stage4.stage4_block0.block.conv2', 'stage4.stage4_block0.block.conv3'], ['stage4.stage4_block1.block.conv2', 'stage4.stage4_block1.block.conv3'], ['stage4.stage4_block2.block.conv2', 'stage4.stage4_block2.block.conv3'], ['stage4.stage4_block3.block.conv2', 'stage4.stage4_block3.block.conv3'], ['stage4.stage4_block4.block.conv2', 'stage4.stage4_block4.block.conv3'], ['stage4.stage4_block5.block.conv2', 'stage4.stage4_block5.block.conv3'], ['stage4.stage4_block6.block.conv2', 'stage4.stage4_block6.block.conv3'], ['stage4.stage4_block7.block.conv2', 'stage4.stage4_block7.block.conv3'], ['stage4.stage4_block8.block.conv2', 'stage4.stage4_block8.block.conv3'], ['stage4.stage4_block9.block.conv2', 'stage4.stage4_block9.block.conv3'], ['stage4.stage4_block10.block.conv2', 'stage4.stage4_block10.block.conv3'], ['stage4.stage4_block11.block.conv2', 'stage4.stage4_block11.block.conv3']]",-13.938000000000002,16.30429184387615,8.139300082324985,52.57788236291749
RegNetX_400MF,CIFAR-10,Control (Continued),True,None,,,,
